window,L_plus,L_minus,rel_gap
0,4.34220972e-04,4.28631378e-04,0.013041
1,3.53840005e-04,3.62322375e-04,0.023972
2,1.52131659e-04,5.24826988e-04,2.449821
3,3.45498527e-04,3.51667550e-04,0.017855
4,1.65622187e-04,4.04137012e-04,1.440114
5,2.86711991e-04,4.05350933e-04,0.413791
