window,L_plus,L_minus,rel_gap
0,4.35307127e-04,4.27591673e-04,0.018044
1,3.60616221e-04,3.55360535e-04,0.014790
2,1.51641361e-04,5.22033952e-04,2.442556
3,3.43585241e-04,3.53992742e-04,0.030291
4,1.63575984e-04,3.96185380e-04,1.422027
5,2.85145594e-04,4.08486143e-04,0.432553
