window,L_plus,L_minus,rel_gap
0,4.25400271e-04,4.37586685e-04,0.028647
1,3.60224425e-04,3.55693541e-04,0.012738
2,2.43535193e-04,2.59046268e-04,0.063691
3,3.47273744e-04,3.49708687e-04,0.007012
4,2.41218091e-04,2.40460184e-04,0.003152
5,2.86567054e-04,4.05609695e-04,0.415409
