oos_return
-0.028394
-0.077184
-0.062997
0.001038
0.042166
0.047990
-0.138233
0.006027
0.004246
-0.028168
0.010484
0.007462
-0.047161
-0.026661
-0.069774
-0.045917
0.002448
0.041588
-0.000563
-0.135022
-0.070896
-0.012550
0.044077
0.079807
-0.015776
-0.038810
0.010261
0.024104
-0.012530
-0.048004
-0.017358
-0.026307
-0.024768
-0.004152
0.026390
-0.050226
-0.038803
0.010517
-0.070502
-0.035612
-0.002742
0.014933
-0.007274
-0.022399
-0.025204
0.050413
-0.060057
0.008688
0.065188
0.100734
-0.004225
-0.028619
-0.008231
0.001466
0.017997
0.075335
-0.006012
0.023330
0.048248
-0.061463
0.010660
0.121742
0.072633
0.065170
-0.053348
-0.001709
-0.051661
0.104305
0.162813
0.067460
0.127141
0.120580
