window,L_plus,L_minus,rel_gap
0,4.34674672e-04,4.28205414e-04,0.015108
1,3.54275631e-04,3.61793587e-04,0.021221
2,2.43634247e-04,2.55013991e-04,0.046708
3,3.45419423e-04,3.51719529e-04,0.018239
4,2.40457928e-04,2.40619614e-04,0.000672
5,3.06087197e-04,3.19668296e-04,0.044370
