window,L_plus,L_minus,rel_gap
0,4.37998329e-04,4.32012952e-04,0.013855
1,3.68668290e-04,3.70198191e-04,0.004150
2,2.34386214e-04,2.62401969e-04,0.119528
3,3.41493316e-04,3.58269230e-04,0.049125
4,1.67404738e-04,3.83436505e-04,1.290476
5,2.79042142e-04,4.01579833e-04,0.439137
