window,L_plus,L_minus,rel_gap
0,4.39411990e-04,4.23712860e-04,0.037051
1,3.56323842e-04,3.59597907e-04,0.009188
2,2.42801660e-04,2.59947876e-04,0.070618
3,3.46654153e-04,3.50395276e-04,0.010792
4,2.40823079e-04,2.40587935e-04,0.000977
5,2.87875766e-04,4.02520614e-04,0.398244
