window,L_plus,L_minus,rel_gap
0,4.29302338e-04,4.40834323e-04,0.026862
1,3.68137320e-04,3.70826485e-04,0.007305
2,2.37058179e-04,2.59558932e-04,0.094917
3,3.54507501e-04,3.44497123e-04,0.029058
4,2.38162305e-04,2.38137596e-04,0.000104
5,2.76064326e-04,4.09697212e-04,0.484064
