oos_return
-0.077630
-0.199995
0.009148
-0.021124
0.097640
0.180092
-0.151521
-0.041657
-0.018406
-0.141652
-0.061622
-0.010046
0.030337
-0.015884
-0.119638
-0.054768
0.005028
0.058744
0.007281
-0.111277
-0.055759
-0.014896
-0.027043
0.110546
-0.021085
-0.039200
-0.025772
0.022860
-0.050526
-0.033617
-0.023357
-0.056271
-0.028507
-0.032005
0.035892
-0.055022
-0.048474
0.020545
-0.074351
-0.036420
-0.021305
-0.010993
-0.016389
-0.006969
-0.040030
0.068021
-0.085535
0.020691
0.029534
-0.000432
0.004872
-0.006750
0.024761
0.015999
0.008667
0.002189
-0.005922
0.011906
0.010263
0.005120
0.025790
0.089942
0.097147
-0.026803
-0.021719
0.002404
-0.058308
0.122543
0.102972
0.074997
0.036256
0.072045
