window,L_plus,L_minus,rel_gap
0,4.39409050e-04,4.23715537e-04,0.037038
1,3.54511343e-04,3.61543673e-04,0.019837
2,2.45014438e-04,2.49413133e-04,0.017953
3,3.45249166e-04,3.51944531e-04,0.019393
4,2.41459755e-04,2.40890455e-04,0.002363
5,3.09155730e-04,3.15886748e-04,0.021772
