window,L_plus,L_minus,rel_gap
0,4.34477755e-04,4.35500231e-04,0.002353
1,3.63676634e-04,3.76513141e-04,0.035296
2,1.23148915e-04,5.82017703e-04,3.726129
3,3.50108603e-04,3.48308677e-04,0.005168
4,1.65947524e-04,3.91199370e-04,1.357368
5,2.78441817e-04,4.03026439e-04,0.447435
