window,L_plus,L_minus,rel_gap
0,4.26133774e-04,4.36831440e-04,0.025104
1,3.57703597e-04,3.58134130e-04,0.001204
2,2.42903770e-04,2.61688925e-04,0.077336
3,3.43754480e-04,3.53802316e-04,0.029230
4,2.40938491e-04,2.40553491e-04,0.001600
5,2.86572380e-04,4.07618965e-04,0.422394
