window,L_plus,L_minus,rel_gap
0,4.26130428e-04,4.36834787e-04,0.025120
1,3.54556454e-04,3.61764483e-04,0.020330
2,2.44038776e-04,2.51229183e-04,0.029464
3,3.50974122e-04,3.46132176e-04,0.013989
4,2.40399153e-04,2.40638343e-04,0.000995
5,3.09227034e-04,3.15784913e-04,0.021207
