window,L_plus,L_minus,rel_gap
0,4.30013431e-04,4.32817236e-04,0.006520
1,3.58601304e-04,3.57273995e-04,0.003715
2,2.43169925e-04,2.59085064e-04,0.065449
3,3.44026368e-04,3.53428884e-04,0.027331
4,9.40185855e-05,6.50560716e-04,5.919491
5,2.85424554e-04,4.09655855e-04,0.435251
