window,L_plus,L_minus,rel_gap
0,4.30009561e-04,4.32816596e-04,0.006528
1,3.59779398e-04,3.56121134e-04,0.010273
2,2.43416929e-04,2.60578992e-04,0.070505
3,3.50641320e-04,3.46424029e-04,0.012174
4,1.17163916e-04,5.82045293e-04,3.967786
5,2.88526004e-04,4.00532619e-04,0.388203
