window,L_plus,L_minus,rel_gap
0,4.40286909e-04,4.22914018e-04,0.041079
1,3.56323842e-04,3.59597907e-04,0.009188
2,1.50898457e-04,5.25380077e-04,2.481680
3,3.50160233e-04,3.46841785e-04,0.009568
4,2.41005182e-04,2.40805457e-04,0.000829
5,2.85992050e-04,4.07450018e-04,0.424690
