oos_return
0.012059
-0.016948
-0.104574
-0.056175
0.001612
0.069267
0.017900
-0.095563
-0.049785
-0.022143
-0.021641
0.100798
-0.023720
-0.040367
-0.025228
0.021737
-0.050708
-0.035139
-0.023605
-0.058829
-0.027513
-0.035201
0.032769
-0.059148
0.015143
-0.040744
0.005674
0.017714
-0.007227
0.000735
0.011421
-0.010009
0.027740
0.019351
0.020388
-0.015253
-0.097667
-0.155204
0.001153
0.046095
0.022980
0.021425
-0.030149
-0.053082
0.018265
0.005445
-0.048531
0.039724
0.031387
0.085855
0.105984
-0.025411
-0.025225
0.005023
-0.055825
0.126280
0.103374
0.071694
0.032315
0.074288
