oos_return
0.177722
0.060531
0.047842
0.054182
0.185673
0.204410
-0.091768
-0.080339
-0.000378
-0.042165
-0.017862
-0.082165
0.052507
0.007161
0.026593
0.060465
0.024825
-0.067876
-0.100307
-0.015004
0.007775
-0.017538
-0.038872
-0.013202
0.012799
-0.035654
-0.033591
-0.021293
0.000803
-0.018255
0.153949
0.113287
0.019246
-0.005877
-0.000338
-0.012545
0.016677
0.013100
0.049524
0.044704
0.031168
-0.045710
0.015696
-0.008587
0.006409
0.102228
-0.014257
-0.032903
0.051440
-0.018573
-0.021636
-0.049400
-0.010128
-0.051760
-0.002125
-0.005232
-0.027475
-0.056192
0.030753
0.071686
-0.022198
-0.083007
-0.249279
0.054344
0.042554
-0.005604
-0.024730
-0.024247
-0.094860
-0.075745
-0.062584
-0.074505
0.017685
0.255972
0.206298
-0.140145
0.103778
0.247126
0.137411
0.183522
0.083732
0.380500
0.055482
0.404522
0.066042
-0.129728
-0.165206
-0.072560
0.077961
0.075253
-0.091929
-0.021580
-0.010364
-0.061495
-0.146963
-0.028134
0.013268
0.007411
-0.016001
-0.049171
-0.014508
0.005007
-0.040880
-0.008725
0.020494
0.023810
-0.010506
0.016288
0.068561
-0.045695
0.020270
0.052708
-0.088296
-0.052783
-0.003937
-0.042791
-0.058098
-0.170229
0.042190
0.015899
-0.098123
-0.012372
-0.017626
-0.095409
0.071443
0.019862
-0.074225
-0.063908
0.014564
-0.055979
-0.119816
-0.053689
-0.016339
-0.006940
0.004796
-0.016927
0.050237
0.037648
0.001625
-0.026164
-0.037413
0.046164
-0.012189
-0.076491
