ticker,year,month,ret_monthly,size,st_rev,turnover,vol,bm,mom,roe,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,investment,cbop,dy
CRTM,2014,1,0.1809744779582365,-0.26357369106557005,,0.16322202681464681,,,,,,,,,,,,,,,,
CSAP,2014,1,0.09584393553859205,0.15480676165498689,,0.23317383210687098,,,,0.13682349496298782,,,0.665167449985548,,-0.4697151340580125,,,,-0.9059816673006611,,,
CWSM,2014,1,-0.043659043659043606,-0.6277883004709428,,-0.1774275891919894,,,,,,,,,,,,,,,,
DAAG,2014,1,-0.09759836484414919,-1.5417902852657162,,-0.13848967297506845,,,,,,,,,,,,,,,,
DADX,2014,1,0.3400335008375208,-0.7382452721700616,,-0.17544248197433898,,,,,,,,,,,,,,,,
DCL,2014,1,0.07040229885057481,0.25859384532294477,,-0.09115086025554055,,,,,,,,,,,,,,,,
DFML,2014,1,0.12430426716141008,-0.09790514637249223,,-0.07913600829239854,,,,,,,,,,,,,,,,
DFSM,2014,1,0.00868055555555558,-0.61513905451888,,-0.02965765355024582,,,,,,,,,,,,,,,,
DGKC,2014,1,0.11617870057156177,1.2971988869446234,,0.053344993018634185,,,,0.12195167420879231,,,0.569117522831105,,-0.4054600156371272,,,,-1.2366586953295566,,,
DIIL,2014,1,-0.052631578947368474,-1.1728022770252038,,-0.18246890124974305,,,,,,,,,,,,,,,,
DINT,2014,1,0.2746359284454525,0.18080814857765035,,-0.17901745569192404,,,,,,,,,,,,,,,,
DKTM,2014,1,0.43891050583657587,-1.1316725908356842,,-0.16073253649492347,,,,,,,,,,,,,,,,
DMTM,2014,1,0.03722222222222227,-1.6256700174220031,,-0.15574996692028578,,,,,,,,,,,,,,,,
DMTX,2014,1,0.3035714285714286,-1.6473714791824454,,-0.17763699104443353,,,,,,,,,,,,,,,,
DNCC,2014,1,0.6097560975609757,0.3339352512114277,,-0.18152789764183522,,,,,,,,,,,,,,,,
DOL,2014,1,0.1148148148148147,-0.3403354809847964,,-0.1209698332658471,,,,,,,,,,,,,,,,
DSIL,2014,1,0.3081285444234405,-0.7543946613206114,,0.09613865201801344,,,,,,,,,,,,,,,,
DSL,2014,1,-0.03392857142857131,0.02665033805872932,,-0.17688169959915548,,,,,,,,,,,,,,,,
DSML,2014,1,0.6159420289855073,-1.4380804060257883,,-0.17473393294785783,,,,,,,,,,,,,,,,
DWSM,2014,1,0.08913649025069637,-1.2290032585979096,,-0.03648145325532323,,,,,,,,,,,,,,,,
DWTM,2014,1,-0.1232628398791541,-1.0882138580611997,,-0.14723912434097566,,,,,,,,,,,,,,,,
DYNO,2014,1,0.3772298006295909,-0.36770798394952975,,-0.13025805563468265,,,,,,,,,,,,,,,,
ECOP,2014,1,0.31582200247218783,-0.6814991214013765,,0.026897404536850272,,,,,,,,,,,,,,,,
EFOODS,2014,1,-0.023266947529682058,1.5743517618292666,,-0.1342823460762188,,,,0.1101444318880257,,,-1.0914130407129332,,2.9960606811327124,,,,0.5518842496596982,,,
ELCM,2014,1,-0.13728651030193084,-1.4514967384772517,,-0.17941582688517124,,,,,,,-4.90744108452584,,-0.9312141739457201,,,,4.320797407483093,,,
ELSM,2014,1,0.27872319969233716,-0.19650870497924952,,-0.16578623590371167,,,,,,,,,,,,,,,,
EMCO,2014,1,0.35074626865671643,-1.1020102824855011,,0.0010113953224951428,,,,,,,,,,,,,,,,
ENGRO,2014,1,0.12552089910342223,1.6955282503419504,,-0.06538847041150288,,,,,,,-2.8166439377817736,,,,,,,,,
EPCL,2014,1,0.12005965697240861,0.7984153479467055,,-0.12203324263759795,,,,0.12132482475117899,,,-0.1850065110100707,,-0.1380411158142415,,,,0.42561207432536474,,,
EXIDE,2014,1,-0.08560943643512453,0.07958306233040177,,-0.1788111518415147,,,,,,,,,,,,,,,,
FASM,2014,1,0.26890613493457205,-0.005095042190377511,,-0.1770312614261331,,,,0.14502242639415114,,,0.34143165416824717,,0.1878037358729021,,,,-0.4198225299277572,,,
FATIMA,2014,1,-0.008053221288515378,1.452800436394671,,-0.1688404875984362,,,,0.1420619841536464,,,-0.3479046209072829,,0.16960187078062783,,,,-0.184493424020662,,,
FCCL,2014,1,0.05579937304075244,1.0348426212255424,,-0.05295958869649569,,,,,,,,,,,,,,,,
FECTC,2014,1,0.21599820748375542,0.08157641390677978,,-0.08171380574054944,,,,0.1509429926820861,,,0.48818445943456473,,0.863829665311262,,,,-0.16520015236302713,,,
FEROZ,2014,1,0.040618101545253804,0.5121676680411122,,-0.1488340611865029,,,,,,,,,,,,,,,,
FFBL,2014,1,-0.03149965761241735,1.2722345175870646,,-0.1529631275822403,,,,0.1658400294991292,,,0.24914585740678824,,0.9591991223677312,,,,0.037684617102190565,,,
FFC,2014,1,0.013219006788138588,1.8467699783090659,,-0.15381641008866198,,,,0.22250933061795375,,,0.3358627905188965,,1.623207456908319,,,,-0.20090388772941944,,,
FLYNG,2014,1,0.16123778501628672,-0.26269138106499523,,-0.07790775311845287,,,,,,,,,,,,,,,,
FML,2014,1,1.0468529494778434,1.1211853291281115,,-0.18255633973361862,,,,,,,,,,,,,,,,
FRCL,2014,1,0.2794918330308531,-1.6564932279260791,,-0.06161604412983303,,,,,,,,,,,,,,,,
FRSM,2014,1,-0.03533026113671267,-0.26776318963046863,,-0.12912029380789938,,,,,,,,,,,,,,,,
FZCM,2014,1,0.13616500611781168,0.42167117607163196,,-0.18216693723766206,,,,,,,,,,,,,,,,
GADT,2014,1,0.3769817425467994,-2.570601043784654,,8.76032121385383,,,,0.1331346975542129,,,0.5209095630182862,,-0.3051057908462059,,,,-0.008185896857913365,,,
GAIL,2014,1,0.28737864077669895,-0.8542237662468333,,-0.15981187704539357,,,,,,,,,,,,,,,,
GAMON,2014,1,-0.03547671840354771,-1.295391973132136,,-0.16523578380610027,,,,,,,,,,,,,,,,
GATI,2014,1,0.12252100840336144,1.0061958594250986,,-0.18255487819263988,,,,,,,,,,,,,,,,
GATM,2014,1,0.3676081200353045,1.3373392625656613,,-0.16162693635935596,,,,,,,-0.5672916653275576,,0.15086709441064813,,,,0.4547283206032105,,,
GFIL,2014,1,-0.08999999999999997,-0.7537767016546016,,-0.1722477115929125,,,,0.11125303742610783,,,-0.5055737972440931,,-0.24148367385577382,,,,0.051828372079592414,,,
GGL,2014,1,0.06132404181184681,0.23074479079081459,,-0.07961904369249677,,,,0.13017710507418975,,,-0.7587607368421673,,-0.3690548700588363,,,,0.3600951531091792,,,
GHGL,2014,1,0.1419999999999999,1.515224733574496,,-0.17941992244652968,,,,,,,,,,,,,,,,
GHNI,2014,1,0.3734392735527807,-0.6581439245900117,,-0.13481117921782965,,,,0.16494323554287238,,,-1.1760904069555171,,-0.5714347605348471,,,,1.0435917584864707,,,
GHNL,2014,1,0.7210567210567211,-0.25881624001962017,,-0.05631400395758881,,,,0.1095228984726592,,,0.5596042815364776,,-0.7309505776691952,,,,-0.17459845159665613,,,
GLAXO,2014,1,0.13838925189046325,1.3699860297640505,,-0.15340845046900384,,,,0.11988326818682023,,,0.3110438006991442,,0.7151904666362806,,,,-0.6292118092458154,,,
GLPL,2014,1,0.5689810640216411,0.5799623480064047,,-0.18128577994293898,,,,0.16081586726156663,,,0.38874028486725715,,1.6509008171718378,,,,-0.32201381634125403,,,
GVGL,2014,1,0.3707165109034267,0.1670744859737142,,-0.1799337850380971,,,,,,,,,,,,,,,,
GWLC,2014,1,0.15810276679841895,0.572318214671448,,-0.1789296168716033,,,,,,,,,,,,,,,,
HABSM,2014,1,0.1692940370116518,0.3621604123753387,,-0.15069271853806696,,,,0.13076703740167858,,,0.5356780396416951,,-0.08145288878630907,,,,-0.9816034849369837,,,
HAEL,2014,1,0.2638095238095237,-1.432685407228798,,-0.11132253435810174,,,,,,,,,,,,,,,,
HAFL,2014,1,0.321803782123808,-1.3956364456015948,,-0.18058162617423684,,,,,,,,,,,,,,,,
HAL,2014,1,0.20953397367484894,-0.226928542859182,,-0.17703297713074717,,,,0.131509643525979,,,0.5864212334238749,,0.8700604673324989,,,,1.2887574977986112,,,
HINO,2014,1,0.4877555050854152,0.222397116612533,,-0.16934532392007734,,,,0.10770992652594547,,,0.5690613658986384,,-0.33404603130654853,,,,-0.030027312610332528,,,
HINOON,2014,1,0.223656458280604,0.5429571008305072,,-0.1729738962664276,,,,0.12448967941964723,,,0.5755773836267393,,3.088039333499015,,,,-0.6359723786389825,,,
HIRAT,2014,1,0.10241356816699265,-0.19442270859531435,,0.12251350406313528,,,,,,,,,,,,,,,,
HSPI,2014,1,0.111014744145707,-0.20726315816764956,,-0.17177284956046118,,,,0.10176624909411731,,,-1.2736204924298378,,-1.1866169485738758,,,,0.8123330647410097,,,
HUBC,2014,1,0.06340579710144922,1.6048195660314748,,-0.16295584271326272,,,,0.14833514412099563,,,-0.3796854539961345,,-0.3074472270607049,,,,-0.10145396821838308,,,
HUMNL,2014,1,0.1858914521936259,1.6884287889673029,,-0.1821171409523956,,,,0.145198991606306,,,0.9577831174606616,,1.9191541383465067,,,,-1.134904596946765,,,
HWQS,2014,1,0.021170610211706187,-0.9528781450055264,,-0.10491058007720128,,,,,,,,,,,,,,,,
IBFL,2014,1,0.3874820143884894,1.1475671833334196,,-0.1816969922803524,,,,0.13730057492224812,,,-0.03777610846442863,,-0.9175506468214474,,,,-0.4667166948793747,,,
IBLHL,2014,1,0.12836067833999731,0.4213480922041722,,-0.1745126564932885,,,,,,,,,,,,,,,,
ICI,2014,1,0.269148683898506,1.1433022910385409,,-0.15763264446352335,,,,,,,,,,,,,,,,
ICL,2014,1,-0.005778894472361684,-0.06028182988294212,,-0.17407338667143063,,,,,,,,,,,,,,,,
IDRT,2014,1,0.03398755385351837,-0.7824164814042885,,-0.1709094935137405,,,,,,,,,,,,,,,,
IDSM,2014,1,0.09268292682926815,-1.032312258316447,,-0.17863992821043406,,,,,,,,,,,,,,,,
IDYM,2014,1,-0.07070085470085474,1.4487423214388586,,-0.18252100744937214,,,,,,,,,,,,,,,,
ILTM,2014,1,0.5371063642369522,,,,,,,0.13683899566002983,,,0.5069466101390256,,0.0896843124941136,,,,-0.9057747436086163,,,
INDU,2014,1,0.14414414414414423,1.1476355867602477,,-0.17406768001173442,,,,0.13398213381763058,,,0.27175352587112206,,0.07885366487393831,,,,-1.0843412568923294,,,
INIL,2014,1,0.10976924735820592,0.44532385102525646,,-0.14011303607334374,,,,0.11983921026819097,,,-0.7331179369854897,,-0.43379550936556116,,,,0.08118876393205855,,,
INKL,2014,1,0.6497109826589593,-1.243360649967226,,-0.15867140229823198,,,,,,,,,,,,,,,,
ISIL,2014,1,0.15495668912415783,0.7456810221532275,,-0.18161201426691612,,,,0.12491541241499665,,,0.11443074872333459,,-0.08315543990835583,,,,0.40457882815221613,,,
ISL,2014,1,0.2590011614401859,0.6339679352020127,,-0.14411284554591314,,,,0.11795873077943662,,,-0.04023563882072716,,-0.6193605657954958,,,,0.4126349030060486,,,
JATM,2014,1,0.1871227364185113,-1.2109049360694648,,-0.17455016617498023,,,,,,,,,,,,,,,,
JDMT,2014,1,0.9615789473684211,-0.2508467621385913,,-0.16496931931239087,,,,0.12191730998599641,,,0.4373587034138044,,-0.44534852843560424,,,,-0.2677154905774967,,,
JDWS,2014,1,0.017615509521232253,0.7542931546873951,,-0.18060051237124583,,,,,,,,,,,,,,,,
JKSM,2014,1,0.17630385487528333,0.048585900062087614,,-0.17780548622358638,,,,0.13537003355524482,,,0.35228365275000956,,0.251281377685461,,,,-0.2239988664532065,,,
JOPP,2014,1,0.9212713936430319,-1.0487736792741769,,-0.11628467757042639,,,,,,,,,,,,,,,,
JUBS,2014,1,0.24010554089709757,-0.8909119052620109,,-0.16938198128165535,,,,,,,,,,,,,,,,
JVDC,2014,1,-0.1548862937922557,0.44472670156406197,,-0.18255265089420292,,,,,,,,,,,,,,,,
KAPCO,2014,1,0.036437246963562764,1.4285622474785464,,-0.1795582728881645,,,,,,,,,,,,,,,,
KCL,2014,1,0.5918367346938775,-0.9236932862467019,,-0.17496529674797787,,,,,,,,,,,,,,,,
KHTC,2014,1,-0.06000000000000005,-0.14730560271713972,,-0.18033280919066852,,,,,,,,,,,,,,,,
KML,2014,1,0.30965909090909083,0.7311469017940612,,-0.17899759415193003,,,,0.2193080194815148,,,-0.6009827625870456,,0.08952897916237344,,,,0.49843852773453456,,,
KOHC,2014,1,0.22880229109133676,1.0517172499006473,,-0.12059475593775733,,,,0.17004857338322335,,,-0.04748031385984254,,1.0346101273971005,,,,-0.4814727783135877,,,
KOHE,2014,1,-0.013806706114398493,0.4277882744442539,,-0.17199089989440763,,,,0.12338172219263886,,,0.5140415154402957,,-0.25213185282659434,,,,-1.3043376493411065,,,
KOHP,2014,1,0.22807017543859653,-1.7512407263391672,,-0.09412917700837241,,,,,,,,,,,,,,,,
KOHTM,2014,1,0.1440758293838862,-0.6698995544359662,,-0.1310296573356987,,,,,,,,,,,,,,,,
KOIL,2014,1,0.1673728813559323,-1.1602491347257395,,0.06666745850337472,,,,,,,,,,,,,,,,
KOSM,2014,1,0.014285714285714013,0.6145704237123091,,-0.17870286311560615,,,,,,,,,,,,,,,,
KPUS,2014,1,-0.1404011461318052,-1.2246783964380024,,-0.18251901292813405,,,,,,,-1.0854763051672147,,-1.8467471713272823,,,,1.5978675769353565,,,
KSBP,2014,1,-0.03696734919756495,-0.3015878333203376,,-0.175312259619641,,,,,,,,,,,,,,,,
KSTM,2014,1,0.5784313725490198,-1.4536246776036856,,-0.13492838330412601,,,,,,,-0.6704464893566073,,-1.2792655714188996,,,,1.3006774803193089,,,
KTML,2014,1,-0.014671557185728545,1.2739664377392879,,-0.16932830578896127,,,,0.11435193210526151,,,0.5969094994687906,,-0.44744685129049894,,,,-0.17210871393679336,,,
LEUL,2014,1,0.1212121212121211,-1.6490251355626713,,-0.128138255136686,,,,,,,,,,,,,,,,
LMSM,2014,1,-0.0950819672131149,-1.3855666662617867,,-0.15263837230169094,,,,0.10134229358575714,,,-1.5740107805655814,,,,,,1.3778411054711084,,,
LOTCHEM,2014,1,-0.0095367847411445,0.7027274749341806,,-0.14334638455895574,,,,0.09924688725897281,,,0.2835430494817055,,-1.4260191881168107,,,,-0.3540839480351245,,,
LPL,2014,1,-0.0010050251256281673,0.3993232740754378,,-0.17151919287859355,,,,0.113983135536205,,,0.7187495380653558,,-0.7712634637064222,,,,-0.3494555535947928,,,
LUCK,2014,1,0.032947610631273605,1.6843950078037326,,-0.16265759263722696,,,,0.14470543446446418,,,0.2545314766610346,,0.6253298970189822,,,,-1.0335354435183415,,,
MACFL,2014,1,0.11945231350330499,-0.21256162506554271,,-0.1526790776100949,,,,,,,,,,,,,,,,
MARI,2014,1,0.06144804889515765,1.1501812469130754,,-0.08628288517227102,,,,0.1323429299020555,,,-0.2131032239918929,,-1.2274804791001912,,,,-0.11298025882753358,,,
MDTL,2014,1,0.24999999999999978,-0.5847631766303952,,0.020048107348763902,,,,,,,,,,,,,,,,
MEHT,2014,1,-0.018904044029672162,0.4439033113874857,,-0.1823636710226886,,,,0.12992514876509073,,,0.348605549577825,,-0.04711550259358172,,,,-0.022469754536311823,,,
MERIT,2014,1,0.14293785310734464,-0.4542650441369792,,0.0776778735023348,,,,-7.828704870307154,,,-0.7727260161009715,,-0.9411989453676052,,,,1.505804637141189,,,
MFFL,2014,1,0.04623104084170815,0.4150467935213632,,-0.17355921995533313,,,,,,,,,,,,,,,,
MIRKS,2014,1,0.41463414634146334,0.23687399044151253,,-0.1711225472349605,,,,0.1238414638783287,,,-0.08224082814177829,,-0.7123925700753149,,,,0.20312186481394673,,,
MLCF,2014,1,0.07801676995989792,1.162663672434704,,-0.06616080509732301,,,,0.12455126029999182,,,0.6782223714084137,,-0.18189875701559277,,,,-0.9579989759769695,,,
MQTM,2014,1,0.13148678764724608,-0.5928946232668649,,-0.10594847546103746,,,,0.12041029645309019,,,0.7674168284648736,,0.05422105107268422,,,,-0.8143002280807684,,,
MRNS,2014,1,-0.013333333333333308,0.3978406165175069,,-0.1793546569296738,,,,,,,,,,,,,,,,
MSOT,2014,1,0.15627965833596957,0.6541364416829427,,-0.16802902286058388,,,,,,,,,,,,,,,,
MTIL,2014,1,0.5576036866359446,-1.2087055178496948,,-0.014592443801954963,,,,,,,,,,,,,,,,
MTL,2014,1,-0.04072538860103625,1.6307472116503423,,-0.1800371744243717,,,,0.17197525483663667,,,0.15853347053495703,,0.9902273593924508,,,,-0.3256746370119902,,,
MUBT,2014,1,0.28095238095238106,-1.756534303779942,,-0.06426320780002527,,,,,,,,,,,,,,,,
MUREB,2014,1,1.0029748512574375,0.9328072913792161,,-0.14732697696402922,,,,0.14067057297749444,,,-1.13372513646894,,2.450880033230424,,,,-0.13656277830650312,,,
NAGC,2014,1,0.1059033590001115,-0.0893746729699091,,-0.17601405961246647,,,,0.1263548911556189,,,0.26368463478978615,,-0.1267708841147626,,,,-0.4649847437051403,,,
NATF,2014,1,0.3776796830786644,1.8391360139120898,,-0.18007668789291476,,,,,,,,,,,,,,,,
NCL,2014,1,0.05980066445182719,0.768785107853837,,0.0430586254020669,,,,,,,,,,,,,,,,
NCPL,2014,1,0.03479010925819437,0.7841468297787388,,-0.14636612973959554,,,,0.16136528525707622,,,-0.718945057304071,,0.02625520481976534,,,,0.04951757897637206,,,
NESTLE,2014,1,0.652980132450331,2.3276583577619516,,-0.1820357644677208,,,,0.13496503798147166,,,0.6574764266469135,,1.3597785458265286,,,,-0.48114490777993735,,,
NETSOL,2014,1,0.031569384510560905,0.25720637816124864,,-0.009982856267339553,,,,0.13391489481114288,,,0.5319268244421206,,-0.0033393896580360422,,,,-1.083106151239903,,,
NICL,2014,1,1.467828418230563,-0.047552033331426914,,-0.10783670393653623,,,,,,,,,,,,,,,,
NML,2014,1,0.057214712354605624,1.350814271315196,,-0.004816518965511273,,,,0.12071032699340911,,,0.562201981537669,,-0.5994215838569151,,,,-0.9990878450846934,,,
NONS,2014,1,-0.08159660897209464,-0.7393876789243068,,-0.17292319200923517,,,,,,,,,,,,,,,,
NPL,2014,1,0.08649367930805041,-0.29900441332927014,,0.23873496968470492,,,,0.14977459556598471,,,-0.8358101656458095,,-0.1246528504544206,,,,-0.0723166690050597,,,
NRL,2014,1,-0.019116555308092087,0.893426551665562,,-0.1596501776375191,,,,,,,,,,,,,,,,
NSRM,2014,1,0.9404008438818565,-0.6118094455022968,,,,,,0.14433216392557413,,,0.22739627252250938,,-0.735879777876684,,,,0.06949079843186083,,,
OGDC,2014,1,-0.01382255029671442,2.3276583577619516,,-0.18052711436728439,,,,0.14898161542836977,,,0.2847095674923532,,0.904922585967291,,,,-1.4222485751225085,,,
OTSU,2014,1,0.2558041367665682,-0.5520685894133273,,-0.15647337679373488,,,,,,,,,,,,,,,,
PACE,2014,1,0.15303430079155667,-0.2288610850019521,,-0.008327879342554564,,,,,,,,,,,,,,,,
PAEL,2014,1,-0.03851925962981484,0.852729018128685,,-0.11102579159285736,,,,0.11414155724828019,,,-0.1196123686863799,,-0.3909358403298411,,,,-0.0682499242159969,,,
PAKD,2014,1,0.013233601841196707,-0.44351208245834894,,-0.17523531629834746,,,,0.12469866087384159,,,0.5071681522898077,,-0.06466516108969915,,,,-0.25991821229597994,,,
PAKT,2014,1,0.1627183706836801,1.912067816901555,,-0.18058240581470442,,,,0.19078942476080718,,,1.8583690072798862,,1.6931790872437489,,,,4.320797407483093,,,
PCAL,2014,1,-0.09880806505514084,0.29560881636207853,,-0.18146798917718157,,,,0.1177532995784631,,,0.6019510654826403,,-0.12536052286327742,,,,-0.3340440057781834,,,
PECO,2014,1,0.050000000000000044,-0.9097273056311959,,-0.18252297771516127,,,,0.10452872729121777,,,0.16779723245432362,,-1.273721555938393,,,,-0.6739590095196935,,,
PGCL,2014,1,-0.001264984037106065,-0.519398081780646,,-0.17988567850996656,,,,0.1289820878066389,,,-0.2952836936114203,,0.08235056917690992,,,,-0.5024533163185143,,,
PHDL,2014,1,0.1345623707787731,-0.2880511082390577,,-0.1825070280189452,,,,,,,,,,,,,,,,
PIAA,2014,1,0.10023866348448696,,,,,,,,,,,,,,,,,,,
PIBTL,2014,1,1.3632127266397065,0.027041274089097216,,-0.15139814035793864,,,,,,,,,,,,,,,,
