ticker,year,month,ret_monthly,size,st_rev,turnover,vol,bm,mom,roe,ag,ac,noa,nsi,gp,cei,ita,dist,oscore,investment,cbop,dy
AABS,2014,1,0.0,14.336750167455136,,4.406174403870522,,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,2,0.010412371134020715,14.347108703232841,0.0,7.723764543255386,,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,3,-0.030711151923273228,14.315916080552293,0.010412371134020715,0.5414122796912798,,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,4,0.11578947368421044,14.425478283063821,-0.030711151923273228,30.175095035134202,,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,5,0.051320754716981165,14.475525518423304,0.11578947368421044,2.7761778596935835,,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,6,-0.027727925340990667,14.447405916934121,0.051320754716981165,10.3617094804746,,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,7,0.061836640516843566,14.507406005433129,-0.027727925340990667,2.730100218868794,,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,8,-0.08735332464146017,14.415999539109277,0.061836640516843566,1.1231424951042506,0.05939431952618392,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,9,0.19514285714285706,14.59426526307397,-0.08735332464146017,1.3708098145374956,0.08037072706336126,,,0.13992280389639838,,,0.9574900208584604,,0.19054448134352997,,,,-4.4586149155233095,,,
AABS,2014,10,0.03593911865487298,14.629573639407337,0.19514285714285706,0.09215528164957953,0.07625516073680072,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2014,11,0.08907692307692328,14.714904117297797,0.03593911865487298,14.134316323004262,0.07450568129228399,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2014,12,0.04802938268116952,14.761815739713134,0.08907692307692328,0.15551203778366549,0.07139184783106395,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,1,0.25252729478366365,14.986979085695015,0.04802938268116952,5.460200437737588,0.09137063765032136,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,2,-0.04492870594565512,14.941009797867224,0.25252729478366365,91.30860499942403,0.09505536356042682,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,3,-0.03904225352112678,14.901184958604535,-0.04492870594565512,41.585070844372765,0.09570638940435616,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,4,0.002520959137011225,14.903702745454414,-0.03904225352112678,0.1900702684022578,0.09474915925467522,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,5,-0.06140350877192979,14.840333131521824,0.002520959137011225,19.629074991360444,0.09912187539224453,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,6,0.015576323987538832,14.855789389758515,-0.06140350877192979,0.051837345927888495,0.09753402966954774,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,7,0.2512883435582822,15.079963085138708,0.015576323987538832,0.6450869715470567,0.113911862293957,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,8,-0.1737595606981761,14.88909362606257,0.2512883435582822,1.797027992166801,0.12487240841599641,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
AABS,2015,9,-0.0458699264182294,14.842138354708073,-0.1737595606981761,0.4492569980417003,0.1187557731569083,0.9863441822547916,,0.1339268308240179,0.044400588844167685,0.06784866191860783,0.9817484725011547,0.0,0.1776046734971929,0.04066520959878697,-0.021676932804025953,0.28144738702798994,-4.716373147461737,0.044400588844167685,0.2224851970005004,0.07692440608579303
