ticker,year,shares
LEUL,2024,6000000
LEUL,2025,6000000
LEUL,2026,6000000
LMSM,2013,12123700
LMSM,2014,12123700
LMSM,2015,12123700
LMSM,2016,1212370
LMSM,2017,1212370
LMSM,2018,1212370
LMSM,2019,12123700
LMSM,2020,12123700
LMSM,2021,12123700
LMSM,2022,12123700
LMSM,2023,12123700
LMSM,2024,12123700
LMSM,2025,12123700
LMSM,2026,12123700
LOADS,2013,371250000
LOADS,2014,371250000
LOADS,2015,371250000
LOADS,2016,371250000
LOADS,2017,371250000
LOADS,2018,371250000
LOADS,2019,371250000
LOADS,2020,371250000
LOADS,2021,371250000
LOADS,2022,371250000
LOADS,2023,252044340
LOADS,2024,251241945
LOADS,2025,251381726
LOADS,2026,371250000
LOTCHEM,2013,1514207200
LOTCHEM,2014,1514207200
LOTCHEM,2015,1514207200
LOTCHEM,2016,1514207200
LOTCHEM,2017,1514207200
LOTCHEM,2018,1514207200
LOTCHEM,2019,1514207200
LOTCHEM,2020,1514207200
LOTCHEM,2021,1514207200
LOTCHEM,2022,1514207200
LOTCHEM,2023,1514207200
LOTCHEM,2024,1514207200
LOTCHEM,2025,1514207200
LOTCHEM,2026,1514207200
LPGL,2013,7500000
LPGL,2014,7500000
LPGL,2015,7500000
LPGL,2016,7500000
LPGL,2017,7500000
LPGL,2018,7500000
LPGL,2019,7500000
LPGL,2020,33626200
LPGL,2021,7500000
LPGL,2022,7500000
LPGL,2023,7500000
LPGL,2024,7500000
LPGL,2025,7500000
LPGL,2026,7500000
LPL,2013,279838732
LPL,2014,279838732
LPL,2015,279838732
LPL,2016,279838732
LPL,2017,279838732
LPL,2018,279838732
LPL,2019,279838732
LPL,2020,279838732
LPL,2021,279838732
LPL,2022,279838732
LPL,2023,379715708
LPL,2024,379897676
LPL,2025,380975410
LPL,2026,279838732
LUCK,2013,323369647
LUCK,2014,323369647
LUCK,2015,323369647
LUCK,2016,323369647
LUCK,2017,323369647
LUCK,2018,323369647
LUCK,2019,323369647
LUCK,2020,323369647
LUCK,2021,323369647
LUCK,2022,323369647
LUCK,2023,318760195
LUCK,2024,1486332047
LUCK,2025,1464903143
LUCK,2026,1465000000
MACFL,2013,59243730
MACFL,2014,59243730
MACFL,2015,59243730
MACFL,2016,59243730
MACFL,2017,59243730
MACFL,2018,59243730
MACFL,2019,59243730
MACFL,2020,59243730
MACFL,2021,59243730
MACFL,2022,59243730
MACFL,2023,59344914
MACFL,2024,59245977
MACFL,2025,59225000
MACFL,2026,59301150
MARI,2013,133404660
MARI,2014,133404660
MARI,2015,133404660
MARI,2016,133404660
MARI,2017,133404660
MARI,2018,133404660
MARI,2019,133404660
MARI,2020,133404660
MARI,2021,133404660
MARI,2022,133404660
MARI,2023,133401571
MARI,2024,1200685273
MARI,2025,1200671263
MARI,2026,1200622500
MDTL,2013,178851010
MDTL,2014,178851010
MDTL,2015,178851010
MDTL,2016,178851010
MDTL,2017,178851010
MDTL,2018,178851010
MDTL,2019,178851010
MDTL,2020,178851010
MDTL,2021,178851010
MDTL,2022,178851010
MDTL,2023,178851010
MDTL,2024,178851010
MDTL,2025,178851010
MDTL,2026,178851010
MEHT,2013,29999953
MEHT,2014,29999953
MEHT,2015,29999953
MEHT,2016,29999953
MEHT,2017,29999953
MEHT,2018,29999953
MEHT,2019,29999953
MEHT,2020,29999953
MEHT,2021,29999953
MEHT,2022,29999953
MEHT,2023,172326435
MEHT,2024,29992428
MEHT,2025,30002025
MEHT,2026,30000000
MERIT,2013,4742847
MERIT,2014,40314199
MERIT,2015,40314199
MERIT,2016,40314199
MERIT,2017,40314199
MERIT,2018,80628398
MERIT,2019,80628398
MERIT,2020,80628398
MERIT,2021,80628398
MERIT,2022,199958427
MERIT,2023,199958427
MERIT,2024,199958427
MERIT,2025,199958427
MERIT,2026,199958427
MFFL,2013,6300000
MFFL,2014,7875000
MFFL,2015,7875000
MFFL,2016,7875000
MFFL,2017,7875000
MFFL,2018,7875000
MFFL,2019,7875000
MFFL,2020,7875000
MFFL,2021,22875000
MFFL,2022,22875000
MFFL,2023,22875000
MFFL,2024,22875000
MFFL,2025,23914286
MFFL,2026,22875000
MFL,2013,122400698
MFL,2014,122400698
MFL,2015,122400698
MFL,2016,87429094
MFL,2017,87429094
MFL,2018,116572094
MFL,2019,123400698
MFL,2020,122400698
MFL,2021,122400698
MFL,2022,122400698
MFL,2023,122400698
MFL,2024,122400698
MFL,2025,122400698
MFL,2026,122400698
MIRKS,2013,66557888
MIRKS,2014,66557888
MIRKS,2015,66557888
MIRKS,2016,66557888
MIRKS,2017,66557888
MIRKS,2018,66557888
MIRKS,2019,66557888
MIRKS,2020,66557888
MIRKS,2021,66557888
MIRKS,2022,66557888
MIRKS,2023,66557888
MIRKS,2024,66557888
MIRKS,2025,66557888
MIRKS,2026,66557888
MLCF,2013,1047562608
MLCF,2014,1047562608
MLCF,2015,1047562608
MLCF,2016,1047562608
MLCF,2017,1047562608
MLCF,2018,1047562608
MLCF,2019,1047562608
MLCF,2020,1047562608
MLCF,2021,1047562608
MLCF,2022,1047562608
MLCF,2023,1074562201
MLCF,2024,1058740361
MLCF,2025,1047747478
MLCF,2026,1047562608
MQTM,2013,16800000
MQTM,2014,16800000
MQTM,2015,16800000
MQTM,2016,16800000
MQTM,2017,16800000
MQTM,2018,16800000
MQTM,2019,16800000
MQTM,2020,16800000
MQTM,2021,18432000
MQTM,2022,18432000
MQTM,2023,18432000
MQTM,2024,18432000
MQTM,2025,18432000
MQTM,2026,18432000
MRNS,2013,74927989
MRNS,2014,74927989
MRNS,2015,74927989
MRNS,2016,74927989
MRNS,2017,74927989
MRNS,2018,74927989
MRNS,2019,74927989
MRNS,2020,74927989
MRNS,2021,74927989
MRNS,2022,74927989
MRNS,2023,74963990
MRNS,2024,74919470
MRNS,2025,74916196
MRNS,2026,74927989
MSCL,2013,30977500
MSCL,2014,30977500
MSCL,2015,30977500
MSCL,2016,30977600
MSCL,2017,30977600
MSCL,2018,30977600
MSCL,2019,30977600
MSCL,2020,30977600
MSCL,2021,30977600
MSCL,2022,30977600
MSCL,2023,30977600
MSCL,2024,30977600
MSCL,2025,30977600
MSCL,2026,30977500
MSOT,2013,67500000
MSOT,2014,67500000
MSOT,2015,67500000
MSOT,2016,67500000
MSOT,2017,67500000
MSOT,2018,67500000
MSOT,2019,67500000
MSOT,2020,67500000
MSOT,2021,67500000
MSOT,2022,67500000
MSOT,2023,68472924
MSOT,2024,68790581
MSOT,2025,109399167
MSOT,2026,67500000
MTIL,2013,22105200
MTIL,2014,22105200
MTIL,2015,22105200
MTIL,2016,22105200
MTIL,2017,22105200
MTIL,2018,22105200
MTIL,2019,22105200
MTIL,2020,22075127
MTIL,2021,22123113
MTIL,2022,22105200
MTIL,2023,22105200
MTIL,2024,22105200
MTIL,2025,22105200
MTIL,2026,22105200
MTL,2013,191805818
MTL,2014,191805818
MTL,2015,191805818
MTL,2016,191805818
MTL,2017,191805818
MTL,2018,191805818
MTL,2019,191805818
MTL,2020,191805818
MTL,2021,191805818
MTL,2022,191805818
MTL,2023,191802158
MTL,2024,195653942
MTL,2025,199528115
MTL,2026,399031894
MUBT,2013,5400000
MUBT,2014,5400000
MUBT,2015,5400000
MUBT,2016,5400000
MUBT,2017,5400000
MUBT,2018,5400000
MUBT,2019,5400000
MUBT,2020,5400000
MUBT,2021,5400000
MUBT,2022,5400000
MUBT,2023,5400000
MUBT,2024,5400000
MUBT,2025,5400000
MUBT,2026,5400000
MUGHAL,2013,335667432
MUGHAL,2014,82041153
MUGHAL,2015,109391153
MUGHAL,2016,125799825
MUGHAL,2017,251599650
MUGHAL,2018,251599650
MUGHAL,2019,251599650
MUGHAL,2020,251599650
MUGHAL,2021,291855594
MUGHAL,2022,335633933
MUGHAL,2023,359633933
MUGHAL,2024,335633933
MUGHAL,2025,368696380
MUGHAL,2026,335633933
MUREB,2013,20957200
MUREB,2014,23053000
MUREB,2015,23053000
MUREB,2016,23053000
MUREB,2017,27663702
MUREB,2018,23653000
MUREB,2019,23363500
MUREB,2020,27883800
MUREB,2021,27663600
MUREB,2022,27683600
MUREB,2023,27663600
MUREB,2024,27663600
MUREB,2025,27663600
MUREB,2026,27663631
NAGC,2013,18700000
NAGC,2014,18700000
NAGC,2015,18700000
NAGC,2016,18700000
NAGC,2017,18700000
NAGC,2018,18700000
NAGC,2019,18700000
NAGC,2020,18700000
NAGC,2021,18700000
NAGC,2022,18700000
NAGC,2023,18700000
NAGC,2024,18700000
NAGC,2025,18700000
NAGC,2026,18700000
NATF,2013,233105338
NATF,2014,233105338
NATF,2015,233105338
NATF,2016,233105338
NATF,2017,233105338
NATF,2018,233105338
NATF,2019,233105338
NATF,2020,233105338
NATF,2021,233105338
NATF,2022,233105338
NATF,2023,233094366
NATF,2024,233192647
NATF,2025,233069597
NATF,2026,233115250
NCL,2013,181986026
NCL,2014,200184630
NCL,2015,200184630
NCL,2016,240221556
NCL,2017,240221556
NCL,2018,240221556
NCL,2019,240215656
NCL,2020,240119029
NCL,2021,240119029
NCL,2022,240191929
NCL,2023,240119029
NCL,2024,240119029
NCL,2025,240119029
NCL,2026,240119029
NCML,2013,23000000
NCML,2014,23000000
NCML,2015,23000000
NCML,2016,23000000
NCML,2017,23000000
NCML,2018,23000000
NCML,2019,23000000
NCML,2020,23000000
NCML,2021,23000000
NCML,2022,23000000
NCML,2023,23000000
NCML,2024,23000000
NCML,2025,23000000
NCML,2026,23000000
NCPL,2013,367346939
NCPL,2014,367346939
NCPL,2015,367346939
NCPL,2016,367346939
NCPL,2017,367346900
NCPL,2018,367346900
NCPL,2019,367346900
NCPL,2020,367346900
NCPL,2021,367346900
NCPL,2022,367346900
NCPL,2023,367346900
NCPL,2024,367346900
NCPL,2025,367346900
NCPL,2026,367346939
NESTLE,2013,45349593
NESTLE,2014,45349593
NESTLE,2015,45349593
NESTLE,2016,45349593
NESTLE,2017,45349593
NESTLE,2018,45349593
NESTLE,2019,45349593
NESTLE,2020,45349593
NESTLE,2021,45349593
NESTLE,2022,45349593
NESTLE,2023,45349755
NESTLE,2024,45349496
NESTLE,2025,45350097
NESTLE,2026,45349584
NETSOL,2013,78571700
NETSOL,2014,88969900
NETSOL,2015,89046400
NETSOL,2016,89154400
NETSOL,2017,89635900
NETSOL,2018,89702900
NETSOL,2019,89722900
NETSOL,2020,89836900
NETSOL,2021,89836900
NETSOL,2022,87836900
NETSOL,2023,89836923
NETSOL,2024,89836900
NETSOL,2025,89836900
NETSOL,2026,89836923
NICL,2013,110590546
NICL,2014,110590546
NICL,2015,110590546
NICL,2016,110590546
NICL,2017,110590546
NICL,2018,110590546
NICL,2019,110590546
NICL,2020,110590546
NICL,2021,110590546
NICL,2022,110590546
NICL,2023,110590546
NICL,2024,110590546
NICL,2025,110590546
NICL,2026,110590546
NML,2013,351599900
NML,2014,351599900
NML,2015,351599900
NML,2016,351599900
NML,2017,351599900
NML,2018,351599900
NML,2019,351599900
NML,2020,351599900
NML,2021,351599900
NML,2022,351599900
NML,2023,351599900
NML,2024,351599900
NML,2025,351599900
NML,2026,351599848
NONS,2013,16517500
NONS,2014,16517500
NONS,2015,16517500
NONS,2016,16517456
NONS,2017,16517500
NONS,2018,16517500
NONS,2019,16517500
NONS,2020,16517500
