window,L_plus,L_minus,rel_gap
0,3.18316976e-04,3.18767998e-04,0.001417
1,3.45779321e-04,2.25767214e-03,5.529228
2,3.97016760e-04,3.65787349e-03,8.213398
3,3.72462149e-04,4.15055873e-03,10.143572
4,4.12217807e-04,1.29926987e-02,30.519014
5,2.67061451e-03,2.91357795e-03,0.090977
