window,L_plus,L_minus,rel_gap
0,3.21244443e-04,3.21571191e-04,0.001017
1,3.44355882e-04,2.33778520e-03,5.788864
2,3.91632027e-04,3.00349807e-03,6.669184
3,3.63828847e-04,3.67756560e-03,9.107955
4,4.09997127e-04,1.19357230e-02,28.111724
5,2.43172399e-03,2.60141678e-03,0.069783
