window,L_plus,L_minus,rel_gap
0,3.17906059e-04,3.19658575e-04,0.005513
1,3.42514628e-04,2.31031422e-03,5.745155
2,4.07120853e-04,3.57188797e-03,7.773532
3,3.69341869e-04,4.15747054e-03,10.256429
4,4.16597613e-04,1.30682923e-02,30.369100
5,3.06942640e-03,2.52745184e-03,0.214435
