window,L_plus,L_minus,rel_gap
0,2.76787934e-04,3.80108366e-04,0.373284
1,3.44622968e-04,2.35911668e-03,5.845500
2,3.88927525e-04,2.92457500e-03,6.519589
3,3.68123612e-04,3.71029926e-03,9.078949
4,4.18803829e-04,1.19533632e-02,27.541676
5,2.30552931e-03,2.73727020e-03,0.187263
