window,L_plus,L_minus,rel_gap
0,3.21284693e-04,3.21531581e-04,0.000768
1,3.45695269e-04,2.30047898e-03,5.654644
2,3.85866908e-04,2.91657634e-03,6.558503
3,3.68807930e-04,3.68451839e-03,8.990345
4,3.89908120e-04,1.15850102e-02,28.712154
5,2.51422357e-03,2.51715514e-03,0.001166
