window,L_plus,L_minus,rel_gap
0,3.18508333e-04,3.18564416e-04,0.000176
1,3.45246866e-04,2.26556184e-03,5.562150
2,4.01153375e-04,3.57052009e-03,7.900636
3,3.71894304e-04,4.13883245e-03,10.129056
4,4.10948676e-04,1.29923886e-02,30.615599
5,2.78284983e-03,2.79813702e-03,0.005493
