window,L_plus,L_minus,rel_gap
0,4.18082578e-04,4.45706450e-04,0.066073
1,3.60229285e-04,3.55824392e-04,0.012379
2,2.43113594e-04,2.57963024e-04,0.061080
3,3.44127184e-04,3.53384210e-04,0.026900
4,1.52203458e-04,4.67484177e-04,2.071443
5,2.87128903e-04,4.04502876e-04,0.408785
