window,L_plus,L_minus,rel_gap
0,4.33238398e-04,4.63728124e-04,0.070376
1,3.69397516e-04,3.68073175e-04,0.003598
2,2.40812966e-04,2.56792613e-04,0.066357
3,3.47323716e-04,3.56812350e-04,0.027319
4,2.44568801e-04,2.44819297e-04,0.001024
5,2.87256407e-04,4.03305574e-04,0.403992
