window,L_plus,L_minus,rel_gap
0,2.74702499e-04,2.74450431e-04,0.000918
1,3.25235975e-04,2.25653546e-03,5.938148
2,4.00976627e-04,3.62434378e-03,8.038791
3,3.66917840e-04,4.19559842e-03,10.434708
4,4.09048895e-04,1.31263463e-02,31.089920
5,2.46880134e-03,2.83080037e-03,0.146629
