window,L_plus,L_minus,rel_gap
0,3.20979190e-04,3.22024687e-04,0.003257
1,3.44853994e-04,2.31193705e-03,5.704104
2,3.85477702e-04,2.97680194e-03,6.722371
3,3.68041248e-04,3.70142446e-03,9.057091
4,4.09422209e-04,1.19265690e-02,28.130244
5,2.34762742e-03,2.69101420e-03,0.146270
