window,L_plus,L_minus,rel_gap
0,3.17948259e-04,3.19334678e-04,0.004361
1,3.44495929e-04,2.27524643e-03,5.604567
2,4.10691806e-04,3.60873807e-03,7.786974
3,3.68535344e-04,4.08726279e-03,10.090558
4,4.25709237e-04,1.32209407e-02,30.056269
5,2.91738659e-03,2.66698073e-03,0.093891
