window,L_plus,L_minus,rel_gap
0,3.21288535e-04,3.21501953e-04,0.000664
1,3.47274763e-04,2.30935868e-03,5.649947
2,3.85326595e-04,2.97448388e-03,6.719384
3,3.67420173e-04,3.70281446e-03,9.077875
4,4.16561583e-04,1.19728269e-02,27.742033
5,2.40508979e-03,2.62938812e-03,0.093260
