window,L_plus,L_minus,rel_gap
0,3.21163418e-04,3.21642205e-04,0.001491
1,3.47823050e-04,2.30292929e-03,5.620980
2,3.91200563e-04,2.92395847e-03,6.474321
3,3.69774963e-04,3.68814729e-03,8.974032
4,4.01683763e-04,1.18103633e-02,28.402143
5,2.48302729e-03,2.54861522e-03,0.026415
