window,L_plus,L_minus,rel_gap
0,3.18349892e-04,3.18713253e-04,0.001141
1,3.39624181e-04,2.24292115e-03,5.604127
2,9.83815989e-04,1.20099972e-03,0.220756
3,3.72247858e-04,4.15939651e-03,10.173729
4,4.08908469e-04,1.28853777e-02,30.511643
5,2.83171050e-03,2.74962489e-03,0.029853
