window,L_plus,L_minus,rel_gap
0,3.18805920e-04,3.18454055e-04,0.001105
1,3.48336383e-04,2.30497448e-03,5.617094
2,4.10187204e-04,3.60213686e-03,7.781690
3,3.73954885e-04,4.14572051e-03,10.086152
4,4.29601729e-04,1.32344300e-02,29.806277
5,2.85796309e-03,2.72396766e-03,0.049191
