window,L_plus,L_minus,rel_gap
0,3.18298349e-04,3.18883307e-04,0.001838
1,3.40463390e-04,2.27344967e-03,5.677516
2,4.08355729e-04,3.54142231e-03,7.672395
3,3.77055228e-04,4.15882468e-03,10.029749
4,4.06504812e-04,1.29293334e-02,30.806102
5,2.62244605e-03,2.96488800e-03,0.130581
