window,L_plus,L_minus,rel_gap
0,3.21495725e-04,3.21529282e-04,0.000104
1,3.42673215e-04,2.33190553e-03,5.805042
2,3.88210639e-04,2.93577020e-03,6.562313
3,3.68838228e-04,3.66898905e-03,8.947421
4,4.12798807e-04,1.20510524e-02,28.193525
5,2.56985729e-03,2.46223132e-03,0.043711
