window,L_plus,L_minus,rel_gap
0,3.18351027e-04,3.18712264e-04,0.001135
1,3.43264692e-04,2.08726223e-03,5.080620
2,4.11889981e-04,3.58702871e-03,7.708706
3,3.72642535e-04,4.17039637e-03,10.191413
4,4.12810827e-04,1.31043047e-02,30.744092
5,2.81911157e-03,2.76203640e-03,0.020664
