window,L_plus,L_minus,rel_gap
0,3.18804116e-04,3.18448554e-04,0.001117
1,3.44423199e-04,2.33003497e-03,5.765035
2,1.06956973e-03,1.10685197e-03,0.034857
3,3.76581156e-04,4.16686758e-03,10.064992
4,4.07920452e-04,1.29660135e-02,30.785642
5,2.87420140e-03,2.70825368e-03,0.061275
